ID,age,workclass,marital_status,sex,hours_per_week,capital,income
22702,36,Federal-gov,Married-civ-spouse,Male,45,51450.882484013346,<=50K
22703,47,Local-gov,Married-civ-spouse,Male,40,26044.21215638463,>50K
22704,52,Private,Married-civ-spouse,Male,40,24047.822701302634,>50K
22705,39,Private,Divorced,Female,40,47851.31683217431,<=50K
22706,24,Private,Never-married,Male,40,,<=50K
22707,17,Local-gov,Never-married,Female,40,,<=50K
22708,53,Local-gov,Married-civ-spouse,Female,40,31893.48595362821,>50K
22709,21,Private,Never-married,Male,40,,<=50K
22710,29,Private,Never-married,Male,50,47503.54992980108,>50K
22711,34,State-gov,Married-civ-spouse,Male,40,33627.22303804011,<=50K
22712,28,Private,Never-married,Female,40,31540.70168689053,<=50K
22713,61,Private,Married-civ-spouse,Male,40,42976.166725384675,>50K
22714,20,Private,Married-civ-spouse,Male,50,,<=50K
22715,47,State-gov,Married-civ-spouse,Male,40,23424.88783036986,<=50K
22716,40,Private,Married-civ-spouse,Male,45,32727.036960383943,>50K
22717,26,Local-gov,Never-married,Female,20,32173.713158669612,<=50K
22718,53,Private,Married-civ-spouse,Male,40,45966.90675753187,>50K
22719,26,Private,Never-married,Male,50,31421.78777687197,<=50K
22720,39,Private,Married-civ-spouse,Male,50,26436.08999582115,>50K
22721,17,Local-gov,Never-married,Male,20,,<=50K
22722,46,Private,Never-married,Male,40,20419.346244790337,>50K
22723,34,Private,Married-civ-spouse,Male,40,50761.12360804574,>50K
22724,45,Self-emp-not-inc,Divorced,Male,45,35525.875085678425,<=50K
22725,23,Private,Never-married,Female,20,,<=50K
22726,41,Private,Married-civ-spouse,Male,40,34398.32992811817,<=50K
22727,26,Private,Never-married,Female,40,30051.036451559863,<=50K
22728,28,Self-emp-not-inc,Never-married,Female,20,28453.922197699296,<=50K
22729,18,Self-emp-inc,Never-married,Male,20,,<=50K
22730,38,Private,Never-married,Male,40,33147.12238123197,>50K
22731,66,,Widowed,Female,30,33751.88346281749,<=50K
22732,28,Private,Married-civ-spouse,Male,40,48178.78433863256,>50K
22733,49,Private,Never-married,Male,40,46312.76582338482,>50K
22734,29,Private,Never-married,Male,40,17748.942398332358,<=50K
22735,43,Local-gov,Married-civ-spouse,Female,50,29387.89599279593,>50K
22736,34,State-gov,Never-married,Female,40,30911.15653047336,<=50K
22737,30,Private,Married-civ-spouse,Male,45,27028.07757049451,>50K
22738,25,Private,Married-civ-spouse,Male,40,,>50K
22739,27,Private,Married-civ-spouse,Male,40,24145.445055298405,<=50K
22740,25,Private,Never-married,Male,40,,<=50K
22741,22,Private,Never-married,Female,40,,<=50K
22742,26,Private,Never-married,Male,40,31237.10309873267,<=50K
22743,49,Private,Married-civ-spouse,Male,40,44441.74725012434,<=50K
22744,44,Self-emp-not-inc,Married-civ-spouse,Male,50,26789.540602549947,<=50K
22745,37,Self-emp-not-inc,Married-civ-spouse,Male,50,31464.12471812467,<=50K
22746,39,Private,Never-married,Male,45,32555.960101990546,<=50K
22747,33,Private,Divorced,Female,40,31504.15159882921,<=50K
22748,41,Self-emp-not-inc,Married-civ-spouse,Female,35,20226.170193351085,>50K
22749,65,Private,Married-civ-spouse,Male,40,32672.534706821985,>50K
22750,40,Private,Never-married,Male,50,35126.80413013655,<=50K
22751,26,,Married-civ-spouse,Female,20,27781.580175873332,<=50K
22752,31,Private,Never-married,Male,40,23667.02456444107,<=50K
22753,28,Private,Never-married,Female,40,16265.621138924595,<=50K
22754,71,Private,Married-civ-spouse,Male,50,35920.60660165784,<=50K
22755,25,Local-gov,Never-married,Female,40,,<=50K
22756,25,Private,Married-civ-spouse,Male,50,,<=50K
22757,19,,Married-civ-spouse,Female,30,,<=50K
22758,36,Self-emp-not-inc,Married-civ-spouse,Male,50,27204.112109945345,<=50K
22759,56,Private,Married-civ-spouse,Male,40,24544.257652901753,<=50K
22760,34,Private,Married-civ-spouse,Male,40,29041.91701128314,<=50K
22761,39,Private,Married-civ-spouse,Male,40,34408.39733041459,>50K
22762,31,Private,Divorced,Female,45,23020.98762895609,>50K
22763,22,Private,Never-married,Female,20,,<=50K
22764,44,Private,Never-married,Male,38,24292.311983405514,<=50K
22765,60,Self-emp-not-inc,Married-civ-spouse,Male,45,28568.89879050551,<=50K
22766,65,Private,Divorced,Male,40,20316.760854788034,<=50K
22767,44,Private,Married-civ-spouse,Male,50,31114.68756107165,>50K
22768,53,Local-gov,Divorced,Male,40,35858.17414249689,<=50K
22769,28,Private,Married-civ-spouse,Male,40,29022.422788768996,<=50K
22770,41,Private,Divorced,Female,45,32402.71427134929,<=50K
22771,40,Self-emp-inc,Divorced,Female,20,44856.17431574189,<=50K
22772,35,Private,Married-civ-spouse,Female,40,35309.56356566451,<=50K
22773,41,Self-emp-inc,Married-civ-spouse,Female,50,28742.866922746554,<=50K
22774,28,Private,Married-civ-spouse,Male,35,25146.266042703468,<=50K
22775,53,Private,Married-civ-spouse,Male,40,43855.124005201906,<=50K
22776,26,Private,Never-married,Female,45,35578.01732457364,<=50K
22777,28,Local-gov,Never-married,Female,40,34843.65574455129,<=50K
22778,27,Private,Divorced,Female,40,33672.57342336247,<=50K
22779,27,Private,Never-married,Female,20,32815.24866049956,<=50K
22780,26,Private,Married-civ-spouse,Male,40,30127.451234704433,>50K
22781,53,Private,Widowed,Female,35,30093.857474494045,<=50K
22782,34,Private,Married-civ-spouse,Male,40,32508.288613152938,>50K
22783,50,Self-emp-inc,Never-married,Male,50,30627.737409222373,<=50K
22784,30,Private,Divorced,Female,50,42079.65571313199,<=50K
22785,47,Private,Separated,Male,40,28710.96839074593,<=50K
22786,27,,Never-married,Male,40,35877.900474411785,<=50K
22787,55,Federal-gov,Married-civ-spouse,Male,40,31376.95682532115,<=50K
22788,21,Private,Never-married,Female,29,,<=50K
22789,35,Private,Never-married,Male,40,47503.74909236419,<=50K
22790,31,Self-emp-not-inc,Married-civ-spouse,Female,50,49526.20283206252,<=50K
22791,39,Self-emp-inc,Married-civ-spouse,Male,50,46907.72632139193,>50K
22792,30,Private,Married-civ-spouse,Male,50,47487.82861629121,<=50K
22793,39,Private,Married-civ-spouse,Male,40,35859.68954557639,>50K
22794,19,Private,Never-married,Female,20,,<=50K
22795,25,,Married-spouse-absent,Male,40,,<=50K
22796,57,Self-emp-not-inc,Married-civ-spouse,Male,50,32122.378556690623,<=50K
22797,21,Private,Never-married,Female,20,,<=50K
22798,30,,Widowed,Female,44,24555.214626973782,<=50K
22799,25,Self-emp-not-inc,Never-married,Female,22,,<=50K
22800,32,Private,Married-civ-spouse,Male,45,29441.05413318481,>50K
22801,26,Private,Separated,Female,40,22904.827110490114,<=50K
22802,42,Private,Married-civ-spouse,Male,40,22459.298925981155,<=50K
22803,39,Self-emp-not-inc,Divorced,Male,47,35773.32585922738,<=50K
22804,48,Private,Divorced,Female,44,31977.847515351532,<=50K
22805,24,Private,Never-married,Female,35,,<=50K
22806,46,Private,Married-civ-spouse,Male,40,29707.24720361264,>50K
22807,53,Private,Married-civ-spouse,Male,25,27476.954978263107,<=50K
22808,36,Federal-gov,Married-civ-spouse,Male,50,27050.13254069796,<=50K
22809,34,Private,Divorced,Male,45,22826.982555058938,<=50K
22810,25,Private,Never-married,Male,50,,<=50K
22811,33,Private,Never-married,Female,30,30016.759504444275,>50K
22812,45,Private,Married-civ-spouse,Male,40,24240.639983250247,>50K
22813,31,Federal-gov,Never-married,Male,40,20176.40546416631,<=50K
22814,21,Private,Never-married,Male,20,,<=50K
22815,33,Private,Divorced,Male,50,28593.228372492442,<=50K
22816,44,Private,Divorced,Female,40,46403.641141723114,<=50K
22817,34,Private,Married-civ-spouse,Female,40,25449.02477216844,>50K
22818,30,Private,Divorced,Female,20,19669.40747662442,<=50K
22819,32,Local-gov,Never-married,Female,40,24774.532576912206,<=50K
22820,46,,Divorced,Female,40,21810.456837354344,<=50K
22821,29,Private,Married-civ-spouse,Male,40,35818.06551848652,>50K
22822,20,Private,Never-married,Male,20,,<=50K
22823,35,State-gov,Divorced,Female,40,31735.41572043503,<=50K
22824,35,Private,Separated,Female,40,46862.42098138642,<=50K
22825,29,Private,Never-married,Female,38,49828.98098967946,<=50K
22826,21,Private,Never-married,Male,40,,<=50K
22827,43,Federal-gov,Married-civ-spouse,Male,40,29657.208281576535,>50K
22828,33,Private,Married-civ-spouse,Male,40,25427.778306302873,<=50K
22829,61,Federal-gov,Married-civ-spouse,Male,50,22835.18356799292,>50K
22830,42,Private,Never-married,Female,40,26203.55942233783,<=50K
22831,33,Private,Married-civ-spouse,Female,40,33109.686324008464,<=50K
22832,35,State-gov,Never-married,Female,40,31456.810371807136,<=50K
22833,32,,Married-civ-spouse,Male,24,27630.42250818971,<=50K
22834,22,Private,Never-married,Female,20,,<=50K
22835,61,Private,Divorced,Female,40,30596.915310218155,<=50K
22836,28,Private,Never-married,Female,35,27056.797609710928,<=50K
22837,24,Private,Never-married,Male,40,,<=50K
22838,58,Local-gov,Never-married,Male,35,31410.263410306146,<=50K
22839,42,Private,Married-civ-spouse,Male,40,22337.972953995,<=50K
22840,56,Private,Married-civ-spouse,Male,45,49146.171187564876,>50K
22841,26,,Never-married,Female,40,30168.086417866773,<=50K
22842,25,Private,Separated,Female,40,,<=50K
22843,59,Private,Married-civ-spouse,Female,40,31696.920108371185,<=50K
22844,65,Self-emp-not-inc,Married-civ-spouse,Male,20,29192.906928515633,<=50K
22845,57,Private,Divorced,Male,50,25866.631548969,>50K
22846,36,Private,Married-civ-spouse,Male,44,31180.204462808673,>50K
22847,42,Private,Married-civ-spouse,Male,50,28139.943391888337,>50K
22848,18,,Never-married,Male,20,,<=50K
22849,18,Private,Married-civ-spouse,Male,40,,<=50K
22850,28,Private,Married-civ-spouse,Male,40,31620.870051334514,>50K
22851,20,Private,Married-civ-spouse,Female,20,,<=50K
22852,19,Private,Never-married,Male,30,,<=50K
22853,28,Private,Divorced,Female,48,47134.27329985259,>50K
22854,37,Private,Married-civ-spouse,Male,40,43745.65808370829,<=50K
22855,23,Private,Never-married,Male,40,,<=50K
22856,60,Private,Divorced,Male,47,25592.887443706186,<=50K
22857,17,Local-gov,Never-married,Female,20,,<=50K
22858,37,Local-gov,Never-married,Female,45,33576.02827625245,<=50K
22859,29,State-gov,Divorced,Male,40,45648.35157528014,<=50K
22860,34,Private,Separated,Male,20,26746.37096309159,<=50K
22861,36,Private,Married-civ-spouse,Male,40,27464.405751131548,>50K
22862,37,Self-emp-not-inc,Married-civ-spouse,Female,20,23327.365762957423,<=50K
22863,47,State-gov,Married-civ-spouse,Male,40,44589.43133667141,<=50K
22864,22,Private,Never-married,Female,40,,<=50K
22865,61,Private,Married-civ-spouse,Male,40,32808.56067509714,<=50K
22866,57,Private,Married-civ-spouse,Male,45,28175.694655010204,<=50K
22867,33,Federal-gov,Married-civ-spouse,Male,40,29750.368471183843,>50K
22868,54,Private,Married-civ-spouse,Male,40,33482.16975275067,>50K
22869,40,Private,Never-married,Female,40,26944.255347247352,<=50K
22870,40,Private,Married-civ-spouse,Male,50,41869.45355325021,>50K
22871,40,Local-gov,Never-married,Male,42,23427.371447912912,<=50K
22872,35,Private,Married-civ-spouse,Male,40,33470.130567965214,<=50K
22873,32,Private,Never-married,Male,40,32809.68367835101,<=50K
22874,49,Self-emp-not-inc,Married-civ-spouse,Male,50,30992.3036007375,<=50K
22875,31,Private,Never-married,Female,40,34552.1060928003,<=50K
22876,58,Private,Married-civ-spouse,Male,40,32842.98681066637,<=50K
22877,26,Self-emp-inc,Never-married,Male,50,20078.19868662244,<=50K
22878,35,Self-emp-not-inc,Married-civ-spouse,Male,40,21615.68956420601,<=50K
22879,25,Private,Never-married,Male,40,,<=50K
22880,43,Private,Married-civ-spouse,Male,40,18735.923467165518,<=50K
22881,32,Private,Never-married,Male,35,29994.268668497338,<=50K
22882,45,Private,Married-civ-spouse,Male,50,33441.63107661142,>50K
22883,48,Private,Never-married,Male,40,45713.67982012914,<=50K
22884,31,Private,Never-married,Male,40,26914.352922730977,<=50K
22885,20,,Never-married,Female,25,,<=50K
22886,28,Private,Never-married,Male,40,26010.444488924975,<=50K
22887,50,Self-emp-not-inc,Divorced,Female,50,28636.54106317764,<=50K
22888,22,Private,Never-married,Male,40,,<=50K
22889,19,Private,Never-married,Female,20,,<=50K
22890,38,Private,Married-civ-spouse,Male,50,23785.09877028777,>50K
22891,23,Private,Never-married,Male,40,,<=50K
22892,24,Self-emp-inc,Never-married,Male,40,,<=50K
22893,26,Private,Married-civ-spouse,Female,40,22713.322502130926,<=50K
22894,45,State-gov,Divorced,Female,40,22867.734740578737,<=50K
22895,88,Private,Divorced,Female,40,43413.78350184088,<=50K
22896,19,Private,Never-married,Female,20,,<=50K
22897,24,Private,Never-married,Male,50,,<=50K
22898,84,,Married-civ-spouse,Male,20,10126.0949443268,<=50K
22899,48,Private,Married-civ-spouse,Male,40,49252.46121040061,<=50K
22900,46,Private,Married-civ-spouse,Male,40,26802.828678305057,<=50K
22901,31,Self-emp-inc,Married-civ-spouse,Male,50,23983.822922634252,<=50K
22902,58,Private,Widowed,Male,40,29566.87065631454,<=50K
22903,35,Local-gov,Married-civ-spouse,Male,40,31850.5027578516,<=50K
22904,36,Private,Never-married,Male,40,28573.86922133197,<=50K
22905,36,Private,Married-civ-spouse,Male,50,25799.707288072044,>50K
22906,47,Local-gov,Married-civ-spouse,Male,40,21091.77431622562,>50K
22907,57,Private,Widowed,Male,50,48502.22210860542,<=50K
22908,30,Private,Married-spouse-absent,Female,45,43923.11773724422,<=50K
22909,30,Local-gov,Married-civ-spouse,Male,40,32962.1176148253,<=50K
22910,19,,Married-civ-spouse,Female,40,,>50K
22911,30,Self-emp-inc,Never-married,Male,43,24437.85613412352,<=50K
22912,23,Local-gov,Never-married,Male,40,,>50K
22913,41,Self-emp-not-inc,Married-civ-spouse,Male,50,25219.059360007843,>50K
22914,52,Private,Divorced,Male,50,35135.45553877038,<=50K
22915,27,Private,Never-married,Male,40,32446.060210016472,<=50K
22916,59,Private,Married-civ-spouse,Male,45,32600.6922916542,<=50K
22917,21,Private,Never-married,Female,36,,<=50K
22918,60,Private,Widowed,Female,40,27525.24611341368,<=50K
22919,69,State-gov,Married-civ-spouse,Male,34,28114.729261139673,>50K
22920,24,Private,Never-married,Male,40,,<=50K
22921,19,Private,Never-married,Male,25,,<=50K
22922,60,State-gov,Married-civ-spouse,Male,20,51260.45999454238,<=50K
22923,64,Private,Widowed,Female,35,25969.489692880656,<=50K
22924,39,Self-emp-inc,Married-civ-spouse,Male,50,32274.951812379404,>50K
22925,51,Private,Married-civ-spouse,Male,45,30462.214732880682,>50K
22926,51,Private,Divorced,Female,35,43292.118459445504,<=50K
22927,25,Private,Divorced,Female,40,,<=50K
22928,17,,Never-married,Female,20,,<=50K
22929,37,Private,Divorced,Female,40,26004.40479238468,<=50K
22930,74,Self-emp-not-inc,Widowed,Female,20,31107.11685064084,<=50K
22931,26,State-gov,Married-civ-spouse,Male,40,24919.685266091205,>50K
22932,23,Private,Never-married,Male,30,,<=50K
22933,57,Self-emp-inc,Married-civ-spouse,Male,36,34712.35286539883,>50K
22934,20,Private,Never-married,Male,20,,<=50K
22935,37,Private,Married-civ-spouse,Male,40,34552.24236710289,<=50K
22936,46,Private,Married-civ-spouse,Male,40,35448.47442795068,<=50K
22937,39,Private,Divorced,Female,45,30797.61859049784,>50K
22938,40,Private,Widowed,Female,30,23830.692905242617,<=50K
22939,50,State-gov,Married-civ-spouse,Male,40,22489.40357995054,<=50K
22940,25,Private,Never-married,Male,35,,<=50K
22941,44,Private,Married-civ-spouse,Male,45,31985.778382317694,<=50K
22942,41,Private,Married-civ-spouse,Male,40,42663.99941049904,<=50K
22943,30,Self-emp-not-inc,Married-civ-spouse,Male,20,45129.09129058819,>50K
22944,38,Private,Married-civ-spouse,Male,50,56327.81863084626,<=50K
22945,54,Private,Married-civ-spouse,Male,40,26408.774612965266,<=50K
22946,40,Federal-gov,Divorced,Female,50,49434.17236569265,<=50K
22947,37,Private,Married-civ-spouse,Male,40,24087.40547668286,>50K
22948,46,Federal-gov,Married-civ-spouse,Male,40,32200.08959256924,>50K
22949,38,Private,Divorced,Male,45,20193.71007618044,<=50K
22950,20,Private,Never-married,Female,20,,<=50K
22951,71,,Married-civ-spouse,Male,20,46808.60494500541,<=50K
22952,35,Private,Married-civ-spouse,Male,40,34501.899209488416,<=50K
22953,62,Private,Married-civ-spouse,Male,40,28976.398499478142,>50K
22954,34,Private,Never-married,Female,45,28205.67884935969,<=50K
22955,56,Self-emp-not-inc,Married-civ-spouse,Male,50,29555.737669693164,<=50K
22956,30,State-gov,Married-civ-spouse,Male,20,31196.633427770143,<=50K
22957,17,Private,Never-married,Female,20,,<=50K
22958,18,Self-emp-not-inc,Never-married,Female,20,,<=50K
22959,35,Private,Married-civ-spouse,Male,40,22688.362222286916,<=50K
22960,21,Private,Never-married,Male,20,,<=50K
22961,46,Self-emp-not-inc,Divorced,Male,50,31524.90425586792,<=50K
22962,33,Self-emp-not-inc,Married-civ-spouse,Male,50,20333.778539389714,<=50K
22963,27,Private,Never-married,Female,40,25018.25890877472,<=50K
22964,36,Private,Married-civ-spouse,Male,40,28420.13987312994,>50K
22965,42,Private,Married-civ-spouse,Male,40,26273.210524163787,<=50K
22966,35,Private,Married-civ-spouse,Male,50,29985.062537374495,<=50K
22967,25,Private,Separated,Male,40,,<=50K
22968,47,Federal-gov,Married-civ-spouse,Male,40,22696.685328350326,>50K
22969,44,State-gov,Married-civ-spouse,Male,50,35007.43334707947,>50K
22970,51,Federal-gov,Married-civ-spouse,Male,40,22087.74562270091,>50K
22971,53,Private,Married-civ-spouse,Male,42,28160.51060798188,>50K
22972,47,Private,Married-civ-spouse,Male,40,24537.82869441703,<=50K
22973,20,Private,Never-married,Male,40,,<=50K
22974,32,Private,Separated,Female,50,44588.83497303956,<=50K
22975,28,Private,Married-civ-spouse,Male,50,20995.65921240187,<=50K
22976,58,,Married-civ-spouse,Male,40,29405.892998318122,<=50K
22977,52,Private,Divorced,Female,40,21338.516406138508,<=50K
22978,35,Private,Separated,Male,40,28095.348900384604,>50K
22979,30,Private,Married-civ-spouse,Male,40,21345.77932089843,<=50K
22980,33,Private,Never-married,Female,50,28430.434519090435,<=50K
22981,56,State-gov,Separated,Female,38,24974.65648927465,<=50K
22982,21,Private,Never-married,Female,20,,<=50K
22983,56,,Never-married,Female,40,29832.522851716327,<=50K
22984,56,Private,Married-civ-spouse,Male,50,15225.504479833484,>50K
22985,45,Private,Married-civ-spouse,Male,40,24867.664550106943,>50K
