age,workclass,marital_status,sex,hours_per_week,capital,income
53,Private,Married,Male,46,48564.241146364766,>50K
28,Private,Never-married,Male,40,20463.36986334369,<=50K
35,Private,Married,Male,40,34512.78759390834,<=50K
31,Private,Divorced,Female,50,30447.229466202934,<=50K
37,Private,Separated,Female,40,30522.820828481978,<=50K
64,Private,Married,Male,40,44835.25042960757,<=50K
42,Private,Married,Male,40,43550.673217096686,>50K
27,Private,Divorced,Male,50,21695.64794313949,<=50K
36,Self-emp-not-inc,Never-married,Female,50,43781.72698395542,<=50K
36,Private,Married,Male,40,32570.087007491267,>50K
46,Private,Married,Male,40,35032.23847830656,<=50K
62,Private,Married,Male,40,24106.314177362416,>50K
47,Private,Married,Male,40,42056.23107633196,>50K
57,Private,Never-married,Female,40,23113.86300390375,<=50K
37,goverment,Married,Female,45,26178.00432365196,>50K
35,Self-emp-inc,Married,Male,50,35131.86932527792,>50K
36,goverment,Divorced,Female,35,31971.641647263863,<=50K
50,Private,Married,Male,40,23482.40751152436,>50K
35,Private,Married,Female,35,34246.023586240466,<=50K
27,goverment,Never-married,Male,50,53403.27365097289,<=50K
28,Private,Married,Male,30,42652.329605809005,<=50K
29,Self-emp-not-inc,Divorced,Male,50,24517.59838555621,>50K
47,Self-emp-inc,Widowed,Female,50,28214.86240303759,<=50K
29,goverment,Married,Female,45,28369.943110311357,>50K
49,Private,Married,Male,40,48706.001860024,<=50K
31,Private,Married,Male,25,35856.57374074292,>50K
43,goverment,Married,Female,40,21478.162457002105,<=50K
56,Self-emp-not-inc,Married,Male,40,27839.59856830469,<=50K
42,Private,Divorced,Female,40,33449.52576576368,<=50K
45,goverment,Married,Male,50,28153.145694871146,>50K
40,Private,Widowed,Female,40,31732.204662509263,<=50K
44,Private,Divorced,Female,38,22712.354175886765,<=50K
36,Private,Divorced,Female,40,24878.774796716032,<=50K
53,goverment,Married,Female,40,27692.34567188358,>50K
72,Self-emp-not-inc,Married,Male,35,25845.17847313477,<=50K
46,Private,Married,Male,50,35346.533137404345,<=50K
33,Private,Separated,Female,37,33803.757037265445,<=50K
41,Private,Married,Male,45,27546.791483553432,>50K
46,Private,Married,Male,43,31601.099314935665,<=50K
33,Private,Never-married,Female,20,32530.79700306853,<=50K
32,Private,Married,Male,40,26975.138411700667,<=50K
52,Self-emp-not-inc,Divorced,Male,40,33536.76680218231,<=50K
27,Private,Never-married,Female,40,34376.39929915994,<=50K
48,goverment,Married,Male,50,22477.38725893556,>50K
38,Private,Married,Male,40,32696.58314484246,<=50K
37,Private,Married,Male,50,19048.28974734501,<=50K
49,Private,Divorced,Female,40,31131.8738462526,<=50K
40,Self-emp-not-inc,Married,Male,30,22865.96141383319,<=50K
48,Private,Married,Male,46,29614.255542739145,>50K
31,Private,Never-married,Female,40,51418.55230550246,<=50K
40,Self-emp-not-inc,Married,Male,45,47153.30631915956,<=50K
68,Private,Married,Male,45,32983.3923716441,>50K
35,Self-emp-inc,Never-married,Male,50,28038.815760379806,<=50K
28,Private,Divorced,Female,50,30212.49387492421,<=50K
53,Private,Divorced,Female,40,32851.29772143444,<=50K
33,Private,Married,Male,41,23570.26318074711,<=50K
45,Self-emp-not-inc,Never-married,Female,35,33474.26576448007,<=50K
36,Private,Married,Male,50,28547.524294188617,>50K
34,Private,Married,Male,45,31496.805866730272,<=50K
32,Private,Never-married,Female,40,28456.075414902694,<=50K
34,Private,Married,Male,40,28797.371767548862,>50K
32,Private,Never-married,Female,35,27705.924494808594,<=50K
37,Private,Married,Male,45,45275.82585923918,>50K
31,Private,Separated,Female,40,27999.824612378863,<=50K
47,Private,Married,Male,50,35767.25576135724,>50K
33,Private,Married,Male,40,19823.246856667374,>50K
67,Private,Married,Male,24,34529.69267548402,<=50K
57,Private,Married,Male,50,22281.08355972005,>50K
53,Private,Married,Male,40,33411.18123987052,<=50K
48,Self-emp-not-inc,Married,Male,40,23587.96499208488,<=50K
51,Private,Married,Male,47,27546.73017727175,>50K
38,Private,Separated,Male,40,45384.69091911989,<=50K
51,Private,Married,Male,46,27618.86024859269,>50K
42,Private,Married,Male,50,34271.60480088247,>50K
34,Private,Separated,Female,35,29155.371053661813,<=50K
39,Private,Never-married,Male,40,46317.23709023764,<=50K
39,Private,Never-married,Female,40,52917.02084082961,<=50K
26,Private,Never-married,Male,40,20529.663942031664,<=50K
54,goverment,Married,Male,40,23113.918469858007,<=50K
34,Private,Divorced,Female,40,34046.898581072586,<=50K
32,goverment,Never-married,Male,40,28520.55246131673,<=50K
59,Self-emp-not-inc,Married,Male,40,32414.64204561197,<=50K
54,Private,Widowed,Female,40,24330.954724033774,<=50K
54,Private,Married,Male,40,31694.46208159141,<=50K
67,Private,Widowed,Female,20,15827.634204680671,<=50K
33,Private,Married,Male,50,48378.75036278639,<=50K
37,Private,Married,Female,40,33912.26834950662,<=50K
47,Private,Divorced,Female,25,30888.86847732616,<=50K
51,Private,Divorced,Female,40,30797.1575563562,<=50K
45,Private,Married,Male,40,46173.35457941437,<=50K
58,Self-emp-inc,Married,Male,24,33758.677713193865,>50K
27,Private,Never-married,Male,40,24118.564613496837,<=50K
36,Private,Never-married,Female,40,35910.86130002992,<=50K
51,Private,Never-married,Female,40,49056.86000383986,<=50K
45,Self-emp-not-inc,Never-married,Female,50,54012.646350105744,<=50K
32,Private,Divorced,Male,40,27964.34671206066,<=50K
59,Private,Divorced,Female,40,25585.496647188334,<=50K
45,Self-emp-not-inc,Married,Male,40,18872.69860863376,>50K
54,Private,Divorced,Male,50,33666.091675359974,>50K
29,goverment,Never-married,Female,42,33468.16200860646,<=50K
28,Private,Never-married,Female,40,29963.32019555713,<=50K
49,Private,Divorced,Female,50,43771.16283733996,<=50K
46,Private,Divorced,Male,30,24390.418779819825,<=50K
56,Private,Never-married,Female,45,52311.39730827279,<=50K
41,Private,Divorced,Female,50,21346.080779960343,<=50K
50,Self-emp-inc,Married,Male,50,31596.15502276225,>50K
74,Self-emp-not-inc,Married,Male,35,34371.08209500347,<=50K
30,Private,Married,Male,40,25806.407898943107,<=50K
62,Private,Widowed,Female,40,30336.763757795,<=50K
29,Private,Married,Female,40,28545.076663989617,<=50K
36,Private,Married,Male,35,31630.709617559856,<=50K
36,Private,Never-married,Male,40,25103.03558674608,<=50K
51,goverment,Married,Female,30,26918.98391176745,<=50K
37,Self-emp-not-inc,Married,Male,50,24640.070018078542,>50K
29,Self-emp-not-inc,Married,Male,40,23834.627926399724,<=50K
40,Self-emp-inc,Never-married,Male,40,46539.49022837457,<=50K
26,Self-emp-inc,Never-married,Female,40,31286.16226922032,<=50K
42,Self-emp-not-inc,Married,Male,45,23963.999690659897,<=50K
32,Private,Divorced,Male,40,18424.41526070113,<=50K
33,Private,Married,Male,40,27698.235328247567,<=50K
43,Private,Married,Male,40,20273.07247982183,>50K
47,Private,Married,Male,40,31861.53041016707,<=50K
37,Private,Never-married,Female,40,51685.99602861724,<=50K
37,Private,Married,Male,30,28791.29465944719,<=50K
50,Private,Married,Female,35,27248.72574583935,>50K
32,goverment,Married,Male,40,25815.993282780844,<=50K
44,goverment,Divorced,Male,40,24443.59588201322,<=50K
29,Private,Never-married,Female,40,26405.231396840893,<=50K
34,Private,Never-married,Female,40,46786.64018397599,<=50K
44,goverment,Married,Male,50,25412.57201039283,<=50K
39,goverment,Divorced,Female,40,23296.56887938364,>50K
26,goverment,Never-married,Male,40,31440.95731384749,<=50K
49,goverment,Married,Male,50,35164.80800538301,<=50K
26,Private,Never-married,Male,50,32689.240092862103,<=50K
30,Private,Married,Male,40,33178.823198878905,<=50K
52,Private,Married,Male,38,30648.170922889098,>50K
30,Private,Married,Male,40,25946.96145154194,<=50K
31,Private,Divorced,Male,40,26457.587875476285,<=50K
44,Private,Married,Male,40,26175.48595063446,>50K
46,Self-emp-inc,Married,Male,50,30793.68239567546,>50K
31,Private,Never-married,Female,40,18905.924421604104,<=50K
57,Private,Widowed,Female,20,25428.52020980966,<=50K
58,Private,Married,Male,40,25728.070982485784,<=50K
41,Private,Married,Male,40,20985.702482802943,<=50K
47,Private,Divorced,Female,40,34690.51434727954,<=50K
72,Self-emp-not-inc,Married,Male,28,32135.645904720823,>50K
26,Self-emp-not-inc,Divorced,Male,38,30726.396367109304,<=50K
45,goverment,Never-married,Male,40,43039.841733594345,<=50K
48,Private,Married,Male,50,33880.150228750674,>50K
27,Private,Never-married,Female,40,26884.7196050782,<=50K
45,Private,Never-married,Female,30,25038.196422969224,<=50K
53,Private,Never-married,Female,40,30021.496592652235,<=50K
54,Private,Married,Male,45,31856.51576022052,>50K
41,Private,Married,Male,40,43037.95873123489,>50K
42,Private,Married,Male,40,33821.65345055696,<=50K
61,Private,Married,Male,40,25685.034834028254,<=50K
57,Private,Widowed,Female,38,30655.272123385606,>50K
44,Private,Married,Male,40,22876.18481399993,>50K
48,Private,Divorced,Male,44,18061.693930813268,<=50K
46,Private,Divorced,Male,48,25482.592682154624,<=50K
37,Self-emp-not-inc,Never-married,Male,50,29573.505621179884,<=50K
35,Private,Never-married,Female,50,48625.15991201012,<=50K
27,goverment,Never-married,Female,40,28616.614456659157,<=50K
28,Private,Never-married,Male,40,29659.294364515958,<=50K
63,Self-emp-not-inc,Married,Male,50,45936.14900989337,>50K
36,goverment,Married,Female,40,44909.72837116899,<=50K
28,goverment,Married,Male,50,33435.66626815404,<=50K
58,Private,Married,Female,38,25259.24420898671,<=50K
48,Private,Married,Male,40,30587.004956852325,<=50K
39,Private,Divorced,Female,50,24679.761661377168,<=50K
38,Private,Married,Male,44,25561.03497303573,<=50K
50,goverment,Divorced,Female,40,28145.66235018536,<=50K
35,Private,Never-married,Female,40,44119.27300771453,<=50K
45,Self-emp-not-inc,Divorced,Male,50,44102.99886159379,<=50K
38,Self-emp-inc,Married,Male,38,31075.1829840611,<=50K
54,Private,Divorced,Female,50,46955.1035822927,>50K
42,Private,Never-married,Female,20,22909.07633038758,<=50K
32,Private,Separated,Female,40,34100.652461381986,<=50K
55,goverment,Married,Male,50,28673.480276666312,>50K
63,Private,Married,Male,30,32728.727106309925,<=50K
46,goverment,Married,Male,40,34957.35325077239,>50K
43,Private,Never-married,Female,40,43950.52341252743,<=50K
35,Self-emp-not-inc,Married,Male,50,27202.508159024277,<=50K
37,Private,Married,Male,40,29110.952144679766,<=50K
51,Private,Never-married,Female,45,46987.565462645885,<=50K
45,Private,Married,Male,50,33568.23829142838,>50K
61,Private,Widowed,Male,50,29981.20295791631,<=50K
45,Private,Married,Male,40,29425.604218462668,<=50K
38,Private,Married,Male,50,35477.19398924973,>50K
28,Private,Married,Female,40,26560.21580824953,>50K
40,goverment,Married,Male,35,35657.19142171471,<=50K
32,Private,Never-married,Female,40,29492.428882742675,<=50K
55,goverment,Married,Female,35,31930.06507696318,<=50K
64,Private,Widowed,Female,23,31505.52678974973,<=50K
34,Private,Separated,Male,40,13701.13848321673,<=50K
58,Private,Divorced,Female,40,19639.24971472563,<=50K
46,Private,Married,Male,50,28027.050184096315,<=50K
44,Private,Married,Male,40,19117.364339786436,<=50K
31,Private,Separated,Female,40,28764.661829577708,<=50K
31,goverment,Never-married,Female,40,29382.354731059004,<=50K
39,Private,Married,Female,45,32035.274012232545,>50K
56,Private,Divorced,Female,40,24482.00899413947,<=50K
53,goverment,Married,Male,40,21640.435354067115,<=50K
68,Private,Married,Male,20,50151.06909450567,<=50K
69,Private,Widowed,Female,20,29897.837244416165,<=50K
62,Private,Married,Male,40,27041.35990043174,>50K
62,goverment,Married,Male,40,33854.71280352677,<=50K
39,Private,Divorced,Female,40,26961.83941794233,<=50K
45,goverment,Never-married,Male,40,28635.13129755571,<=50K
29,Private,Married,Male,50,18709.88057804589,<=50K
33,Private,Married,Male,40,45991.69249269743,<=50K
34,Private,Married,Male,40,34417.07497485526,>50K
29,Private,Never-married,Female,40,28460.38759207037,<=50K
65,Self-emp-inc,Married,Male,35,26340.13553475457,>50K
30,Private,Married,Male,40,22722.868422268497,>50K
44,Private,Married,Male,40,31651.41423207908,>50K
48,Private,Divorced,Female,20,34681.62967752507,<=50K
52,goverment,Divorced,Male,45,32432.287389306268,<=50K
53,Self-emp-not-inc,Married,Male,20,22525.43540739756,>50K
48,goverment,Married,Female,40,32961.37967681066,<=50K
41,Private,Married,Male,50,35659.50281926054,>50K
37,Private,Never-married,Male,40,34872.38560811426,<=50K
55,Private,Married,Male,45,34105.54008529912,<=50K
67,Private,Never-married,Female,38,47285.958552956494,<=50K
36,Private,Divorced,Male,45,34090.9490866381,<=50K
47,Private,Separated,Female,50,22558.269361070496,<=50K
30,Self-emp-not-inc,Never-married,Male,25,32652.97999260528,<=50K
28,Private,Never-married,Male,40,25250.470364797508,<=50K
34,Private,Married,Male,45,30380.096784624573,<=50K
35,Private,Married,Male,46,30834.825942692147,<=50K
43,Private,Married,Female,35,42519.54167889025,>50K
55,Private,Divorced,Male,40,28399.469110380644,>50K
44,Private,Divorced,Female,40,43634.016343806834,<=50K
38,Private,Never-married,Male,40,32643.594981400016,<=50K
53,Private,Widowed,Female,25,30953.221899696506,<=50K
26,Private,Separated,Male,48,31767.1508226658,<=50K
58,Private,Married,Male,40,26459.801958048865,>50K
53,Private,Married,Male,50,34112.48953673587,<=50K
35,Private,Divorced,Male,40,25560.565475209976,<=50K
41,Self-emp-inc,Married,Male,50,30571.2347431789,<=50K
31,Private,Married,Male,40,23472.39134562983,<=50K
50,Private,Widowed,Female,40,30786.02514402918,<=50K
57,Private,Married,Male,50,32978.97287777194,>50K
48,Private,Never-married,Male,50,33477.206051328336,<=50K
34,Private,Divorced,Female,50,30673.928695202747,<=50K
37,Private,Married,Male,40,24863.636949703185,<=50K
43,Self-emp-inc,Married,Male,45,24733.557824413845,<=50K
40,goverment,Married,Male,50,29536.10914341245,>50K
27,Private,Married,Female,40,48029.78749859871,<=50K
35,Private,Married,Male,40,45770.51735951441,<=50K
33,Private,Never-married,Female,40,26209.62198615282,<=50K
57,goverment,Divorced,Female,40,29457.058732257763,<=50K
43,Private,Married,Male,40,31270.35804520316,<=50K
40,Private,Married,Male,50,29513.453273458083,>50K
54,Private,Divorced,Male,50,35646.56042084421,<=50K
28,Private,Divorced,Female,40,46251.89377586911,<=50K
32,Private,Married,Male,40,45759.44552900635,<=50K
49,Private,Married,Male,50,30745.50072697342,>50K
52,Private,Married,Male,40,23730.86561541074,<=50K
41,Private,Married,Male,50,26484.491340060908,<=50K
33,Private,Divorced,Female,42,15783.929330407256,<=50K
44,Private,Divorced,Female,44,17630.671634210026,<=50K
46,Private,Married,Male,37,32198.04185744063,<=50K
39,Private,Married,Male,50,27119.67993696333,<=50K
34,Private,Never-married,Male,40,27110.881499781477,<=50K
27,Private,Married,Male,40,35583.78992850063,>50K
53,Private,Married,Male,40,29738.650657173912,<=50K
46,Private,Divorced,Male,40,28959.89422764215,<=50K
39,Private,Never-married,Male,40,47327.46977261425,<=50K
30,Private,Married,Male,40,17284.43207938577,<=50K
53,Private,Married,Male,45,29423.857668857512,>50K
33,Private,Married,Male,40,26801.503376477485,<=50K
44,Private,Divorced,Female,35,51160.30660274514,<=50K
30,Private,Divorced,Female,40,42118.38938712213,<=50K
66,Private,Divorced,Female,20,25098.523018362583,<=50K
39,Private,Married,Male,40,43502.717540477024,<=50K
37,Private,Married,Male,50,35181.51629759075,>50K
34,Private,Married,Female,40,25657.75411967941,<=50K
43,Private,Never-married,Male,50,28901.01330198179,>50K
46,Private,Married,Male,50,25252.778391641208,>50K
60,Private,Married,Male,40,28245.86733685493,<=50K
63,Private,Married,Male,40,48722.34682169507,<=50K
42,Private,Married,Male,40,33119.57060176289,<=50K
30,Private,Married,Male,40,29940.25531525908,<=50K
33,Private,Married,Male,40,34295.534522209935,<=50K
43,Private,Married,Male,40,44825.004752648754,<=50K
30,Private,Never-married,Male,50,31737.04566568661,<=50K
37,Private,Married,Male,45,26317.47202529582,<=50K
49,Self-emp-not-inc,Married,Male,40,32213.0180241013,>50K
65,Private,Widowed,Female,20,35104.446128561205,<=50K
35,Private,Married,Male,50,44195.087016893485,>50K
27,Private,Married,Male,40,16169.81497535944,<=50K
33,Private,Married,Male,45,30332.683753908805,>50K
41,goverment,Married,Male,50,46036.88646779739,<=50K
38,Private,Never-married,Male,40,45086.11680171263,<=50K
45,Private,Married,Male,40,32920.68796614289,<=50K
33,Private,Separated,Female,38,24682.117844543907,<=50K
28,Private,Never-married,Male,40,45378.2358054542,<=50K
47,Private,Divorced,Female,40,29583.673839874515,<=50K
30,Private,Married,Female,20,21590.22350069609,<=50K
36,Private,Married,Male,40,45107.19069043773,<=50K
44,Private,Never-married,Male,40,30761.523761304252,<=50K
33,Private,Married,Male,20,33631.96026916224,<=50K
29,Private,Married,Male,40,21517.840919623894,<=50K
45,Private,Married,Male,40,43814.45935635138,>50K
29,goverment,Never-married,Male,50,28802.70703140975,>50K
27,Private,Never-married,Female,40,44530.83329572018,<=50K
